origin,    yr,trip_code,  sample_no,sub_sample_no,area ,species,    fish_no,  lgth,lgth_code,sex,gonad_stage,     weight,otolith_weight,otolith_weight2,otolith_lgth,otolith_width,material1,material2,fish_select_meth,proj_code   ,collection_date,comments
KAH,2020,kah2001,13,1,BPLE,SNA,24,16.4,E,1,1,110,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,13,1,BPLE,SNA,25,17.9,E,1,1,134,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,13,1,BPLE,SNA,26,12.5,E,3,,44,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,13,1,BPLE,SNA,27,11.4,E,3,,42,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,13,1,BPLE,SNA,28,10.7,E,3,,36,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,1,31,E,1,2,674,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,2,29.9,E,2,3,594,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,3,33.1,E,2,3,780,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,4,26.1,E,2,3,432,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,5,26.3,E,1,3,416,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,6,26.2,E,1,2,418,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,7,28.5,E,2,3,522,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,8,26.7,E,2,3,434,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,9,34.1,E,2,3,894,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,10,35.9,E,2,3,976,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,11,31.2,E,1,4,718,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,12,31,E,1,5,656,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,13,33.1,E,1,5,742,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,14,29.1,E,2,3,554,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,15,26,E,2,2,400,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,16,29.1,E,2,3,516,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,17,31.2,E,2,3,708,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,18,15.8,E,1,1,98,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,19,18,E,2,1,138,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,21,8.9,E,3,,16,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,22,9.1,E,3,,14,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,23,9.2,E,3,,18,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,14,1,BPLE,SNA,24,9.2,E,3,,16,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,1,36.4,E,1,2,1054,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,2,26.9,E,2,2,470,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,3,28,E,2,2,494,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,4,34,E,2,2,826,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,5,26.3,E,1,2,414,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,6,19.7,E,2,1,168,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,7,27.4,E,1,2,468,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,8,26.9,E,2,2,438,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,9,40.8,E,1,5,1392,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,10,32.5,E,2,2,770,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,11,27.4,E,2,2,456,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,12,24.3,E,1,2,320,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,13,18.7,E,2,1,168,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,14,23.6,E,2,3,290,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,15,26.5,E,1,2,468,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,16,36.1,E,2,2,964,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,17,30.7,E,2,2,642,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,18,28.3,E,2,2,492,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,19,25.6,E,2,2,392,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,20,21.8,E,2,1,244,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,21,19.1,E,2,1,160,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,22,18.2,E,1,1,146,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,23,11.4,E,3,,38,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,24,18.2,E,3,,158,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,25,11,E,3,,30,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,26,8.8,E,3,,14,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,27,17.6,E,2,1,124,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,28,15.5,E,2,1,84,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,15,1,BPLE,SNA,29,13.4,E,3,,60,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,1,26.1,E,2,3,390,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,2,38.3,E,2,3,1156,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,3,35,E,2,3,918,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,4,26.1,E,1,2,434,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,5,35.4,E,1,3,886,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,6,30.5,E,2,2,614,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,7,27.6,E,1,2,474,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,8,31.2,E,2,2,722,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,9,34.9,E,2,2,910,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,10,38.7,E,1,2,1232,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,11,39.1,E,2,3,1290,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,12,32.9,E,2,2,764,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,13,25.9,E,2,2,378,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,14,27.1,E,2,3,430,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,15,28.8,E,2,2,520,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,16,28.1,E,1,2,488,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,17,46.5,E,2,2,2324,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,18,26.7,E,1,2,448,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,19,21.3,E,1,2,226,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,20,20.6,E,1,1,186,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,21,22.8,E,2,3,298,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,22,23.8,E,2,2,328,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,23,24.5,E,2,3,348,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,16,1,BPLE,SNA,24,22.7,E,1,2,282,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,1,25.5,E,1,3,364,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,3,24.8,E,1,2,352,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,4,41.3,E,1,5,1514,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,5,35.5,E,2,3,930,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,6,40.5,E,2,3,1340,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,7,33,E,1,5,846,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,8,45.6,E,2,3,2096,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,9,23.3,E,2,2,308,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,10,26.5,E,2,3,392,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,11,25.6,E,1,3,368,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,12,53.5,E,2,4,3148,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,13,36,E,1,4,1000,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,14,31.7,E,2,3,692,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,15,28.1,E,1,2,462,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,16,34.3,E,2,2,834,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,17,25.1,E,2,2,332,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,18,14.8,E,3,,74,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,19,9.8,E,3,,24,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,20,14.3,E,1,1,,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,21,9.1,E,3,,16,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,22,9.7,E,3,,20,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,23,9.2,E,3,,18,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,24,13.2,E,3,,46,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,25,10.1,E,3,,28,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,26,14.9,E,2,1,86,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,27,16.6,E,1,1,108,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,28,12.4,E,3,,44,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,29,12.3,E,3,,46,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,17,1,BPLE,SNA,30,12.3,E,3,,42,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,1,26.4,E,2,2,406,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,2,29.7,E,2,2,554,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,3,26.3,E,1,3,412,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,4,27.1,E,1,2,480,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,5,36.1,E,1,3,974,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,6,31.9,E,1,2,720,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,7,32.5,E,1,3,690,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,8,43.7,E,1,2,1608,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,9,39.2,E,1,3,1256,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,10,28.3,E,1,5,514,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,11,37.3,E,1,5,1160,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,12,28.7,E,1,2,502,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,13,25.8,E,2,3,368,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,14,25,E,1,2,380,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,15,26.7,E,1,4,470,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,16,26,E,1,2,394,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,17,30.3,E,1,3,592,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,18,25.9,E,1,2,382,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,19,26.4,E,1,2,408,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,20,33.3,E,1,3,762,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,21,55.5,E,2,3,3420,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,18,1,BPLE,SNA,23,19.4,E,2,1,182,,,,,1,,1,INT201803,17/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,1,29.6,E,2,2,606,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,2,19.3,E,1,2,436,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,3,33.8,E,2,3,898,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,4,27.3,E,2,3,512,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,5,26.7,E,2,2,440,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,6,33.2,E,1,4,756,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,7,33.8,E,2,3,912,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,8,27.3,E,2,3,468,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,9,25.4,E,1,2,398,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,10,29,E,2,3,528,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,11,26.8,E,2,2,426,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,12,33.8,E,2,3,860,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,13,27,E,1,3,500,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,14,29.4,E,1,2,592,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,15,29.1,E,2,2,542,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,16,28.5,E,2,2,520,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,17,33.5,E,2,3,844,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,18,24.4,E,2,2,348,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,19,26.1,E,2,2,450,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,20,20.7,E,2,2,204,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,21,11.6,E,3,,36,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,22,17.3,E,2,1,110,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,19,1,BPLE,SNA,23,14.8,E,2,1,74,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,1,25.1,E,1,2,362,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,2,33.3,E,2,3,814,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,3,26.3,E,1,2,430,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,4,32.9,E,2,2,878,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,5,33.9,E,2,3,896,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,6,26.8,E,2,2,444,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,7,27.8,E,1,3,480,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,8,21.2,E,2,2,194,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,9,34.2,E,2,2,882,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,10,25.3,E,1,2,378,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,11,38.3,E,1,3,1314,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,12,32.6,E,2,4,816,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,13,26,E,2,3,392,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,14,23,E,1,2,286,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,15,25,E,2,4,344,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,16,26.7,E,1,2,436,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,17,25.4,E,1,2,378,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,18,28.4,E,1,2,516,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,19,17.8,E,2,1,126,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,20,18.2,E,3,,148,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,21,21,E,1,1,224,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,22,18.6,E,2,1,162,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,23,17.4,E,2,1,122,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,24,15.6,E,2,1,90,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,20,1,BPLE,SNA,25,15.1,E,2,1,80,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,1,31,E,1,3,656,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,2,26.5,E,1,3,444,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,3,25.8,E,2,3,398,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,4,30.2,E,1,3,666,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,5,28.4,E,1,3,494,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,6,35,E,1,3,714,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,7,27.9,E,1,2,462,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,8,28.4,E,2,3,556,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,9,53.5,E,2,4,3002,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,10,17.9,E,2,1,132,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,11,13.9,E,3,,72,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,12,12.4,E,3,,44,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,13,11.5,E,3,,38,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,14,12,E,3,,36,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,15,12.6,E,3,,42,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,16,11.3,E,3,,34,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,17,9.8,E,3,,20,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,18,11.1,E,3,,32,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,19,10.1,E,3,,32,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,20,9.4,E,3,,22,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,21,15.4,E,2,1,92,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,22,8.4,E,3,,38,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,23,13,E,3,,46,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,24,9.8,E,3,,20,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,25,18,E,2,1,140,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,26,12.4,E,3,,40,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,27,9.4,E,3,,36,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,21,1,BPLE,SNA,28,9,E,3,,14,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,1,29,E,2,3,522,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,2,23,E,1,3,304,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,3,30.3,E,1,3,648,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,4,25.9,E,2,3,412,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,5,33.1,E,2,3,816,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,6,21.3,E,1,3,262,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,7,31.5,E,1,3,734,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,8,26.2,E,1,2,414,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,9,29.8,E,1,2,596,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,10,25.8,E,2,2,398,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,11,35,E,1,3,938,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,12,37,E,1,2,1100,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,13,17.2,E,2,1,124,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,14,16.6,E,3,,114,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,15,15.8,E,3,,90,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,16,14.4,E,3,,78,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,17,10,E,3,,26,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,18,9.4,E,3,,18,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,19,9.8,E,3,,24,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,20,9.2,E,3,,134,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,21,18,E,2,1,156,,,,,1,,1,INT201803,18/02/2020,
